sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
GTR0326PRH,,treatment,IRCC-GC,treatment,,,,GTR0326PR,
GTR0331PRH,,treatment,IRCC-GC,treatment,,,,GTR0331PR,
GTR0340PRH,,treatment,IRCC-GC,treatment,,,,GTR0340PR,
GTR0363PRH,,treatment,IRCC-GC,treatment,,,,GTR0363PR,
CNSTG0001F001P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM01120,xenograft
CNSTG0001F001P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM01120,xenograft
CNSTG0001F001P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM01120,xenograft
DFAB-13653-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_TEX_DFCI,J000106543,xenograft
DFAB-13653-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,expression_RNA_Seq,J000106543,xenograft
J000100948,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000098169,xenograft
J000100948,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000098169,xenograft
J000103432,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000098169,xenograft
J000103432,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000098169,xenograft
J000100945,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000098169,xenograft
J000100945,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000098169,xenograft
J000101979,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101006,xenograft
J000101979,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101006,xenograft
J000101984,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101006,xenograft
J000101984,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101006,xenograft
J000102945,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101006,xenograft
J000103458,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101006,xenograft
J000103458,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101006,xenograft
J000093625,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000077973,xenograft
J000093625,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000077973,xenograft
SGJ77973F005P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,J000077973,xenograft
J000109335,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,J000077973,xenograft
J000103532,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101173,xenograft
J000103532,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101173,xenograft
J000110718,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000108157,xenograft
J000110718,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000108157,xenograft
TM01243F578P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01243,xenograft
TM01243F578P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01243,xenograft
J000101684,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000099706,xenograft
J000101684,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000099706,xenograft
J000101684,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,J000099706,xenograft
TM01479F1384P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01479,xenograft
TM01479F1384P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01479,xenograft
BL0269F404P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00015,xenograft
BL0269F404P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00015,xenograft
BL0269F404P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00015,xenograft
BL0269F404P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hg10st,TM00015,xenograft
LG0801F1250P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00203,xenograft
LG0801F1250P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_CTP,TM00203,xenograft
LG0801F1250P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Truseq_JAX,TM00203,xenograft
LG0801F1250P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_RNA_Seq,TM00203,xenograft
LG0801F1250P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_hg10st,TM00203,xenograft
LG0801F725P0000P1000P2000P3000P4074P5,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00203,xenograft
LG0801F1250P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Whole_Exome,TM00203,xenograft
LG0801F1250P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00203,xenograft
LG0801F1250P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00203,xenograft
LG0801F1250P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00203,xenograft
LG0801F1250P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hg10st,TM00203,xenograft
LG0801F1250P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Whole_Exome,TM00203,xenograft
LG0801F1250P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00203,xenograft
LG0801F1250P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00203,xenograft
LG0801F1250P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00203,xenograft
LG0801F1250P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hg10st,TM00203,xenograft
LG0801F1253P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00203,xenograft
TM01121F119P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM01121,xenograft
TM01121F119P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM01121,xenograft
TM01121F119P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM01121,xenograft
LG1189F1951P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00229,xenograft
LG1189F1952P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00229,xenograft
LG1189F1952P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00229,xenograft
LG1189F1952P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00229,xenograft
LG1189F1952P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00229,xenograft
LG1189F1952P0002P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00229,xenograft
LG1189F1952P0002P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00229,xenograft
LG1189F1952P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00229,xenograft
LG1189F1952P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00229,xenograft
LG1189F1952P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00229,xenograft
LG1189F1952P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00229,xenograft
SK0259F028P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01137,xenograft
SK0259F028P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01137,xenograft
SK0259F028P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01137,xenograft
J000110860,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000105934,xenograft
J000110860,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000105934,xenograft
J77636F001P0006P1004P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000077636,xenograft
J000104173,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101005,xenograft
J000104173,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101005,xenograft
TM01533F148P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01533,xenograft
TM01533F148P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01533,xenograft
TM01533F148P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01533,xenograft
TM01533F148P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01533,xenograft
TM01533F148P0000P1015P2,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01533,xenograft
LG0520F434P0000P1000P2006P3,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00188,xenograft
LG0520F434P0000P1000P2006P3,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00188,xenograft
LG0520F434P0000P1000P2000P3000P4000P5012P6,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00188,xenograft
DFAT-72032-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_TEX_DFCI,J000106144,xenograft
DFAT-72032-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,expression_RNA_Seq,J000106144,xenograft
J000093813,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000078673,xenograft
J000093813,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000078673,xenograft
CN1573F2130P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00375,xenograft
CN1573F2130P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00375,xenograft
CN1573F2130P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00375,xenograft
CN1573F2130P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00375,xenograft
CN001573F2130P3,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,mutation_Actionseq20,TM00375,xenograft
CN001573F2130P3,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,copy_number_alteration_SNP,TM00375,xenograft
CN001573F2130P3,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,expression_stRNA_Seq,TM00375,xenograft
CN1573F2130P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00375,xenograft
CN1573F2130P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00375,xenograft
CN1573F2130P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00375,xenograft
CN1573F2130P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00375,xenograft
SA0082F006P0000P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00360,xenograft
SA0082F006P0000P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00360,xenograft
SA0082F006P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00360,xenograft
SA0082F006P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hg10st,TM00360,xenograft
DFBL-20954-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_TEX_DFCI,J000106145,xenograft
PA0165F629P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00176,xenograft
PA0165F629P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,TM00176,xenograft
PA0165F629P0000P1000P2000P3042P4,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM00176,xenograft
PA0165FE629P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM00176,xenograft
PA0165F629P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM00176,xenograft
J000094936,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000093572,xenograft
J000095628,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000093572,xenograft
J000095628,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000093572,xenograft
SK181A1F014P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00943,xenograft
SK181A1F014P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00943,xenograft
SK181A1F014P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00943,xenograft
SK181A1F014P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00943,xenograft
SK181A1F014P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00943,xenograft
SK181A1F014P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00943,xenograft
SK181A1F014P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00943,xenograft
SK181A1F014P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00943,xenograft
BL0293F0593P0000P1000P2000P31225P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F0593P0000P1000P2000P31289P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F563P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Truseq_JAX,TM00016,xenograft
BL0293F563P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F563P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,copy_number_alteration_SNP,TM00016,xenograft
BL0293F563P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_RNA_Seq,TM00016,xenograft
BL0293F563P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_hg10st,TM00016,xenograft
BL0293F0593P0000P1000P2000P31296P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F0593P0000P1000P2000P31281P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F0593P0000P1000P2000P31285P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F0593P0000P1000P2000P31291P4,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00016,xenograft
BL0293F563P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00016,xenograft
BL0293F563P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Whole_Exome,TM00016,xenograft
BL0293F563P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00016,xenograft
BL0293F563P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00016,xenograft
BL0293F563P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hg10st,TM00016,xenograft
TM01446F1265P0256P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01446,xenograft
TM01446F1265P0256P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01446,xenograft
TM01446F1265P0256P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01446,xenograft
TM01446F1264P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01446,xenograft
TM01446F1264P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01446,xenograft
TM01446F14P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01446,xenograft
TM01446F14P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01446,xenograft
TM01446F14P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01446,xenograft
CN0010F100P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00980,xenograft
CN0010F100P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00980,xenograft
CN0010F100P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00980,xenograft
CN0010F103P4,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,mutation_Actionseq20,TM00980,xenograft
CN0010F103P4,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,copy_number_alteration_SNP,TM00980,xenograft
CN0010F103P4,mutation_Actionseq20,mut,JAX,mutation,Actionseq20,,expression_stRNA_Seq,TM00980,xenograft
DFAL-34953-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_TEX_DFCI,J000106541,xenograft
DFAL-34953-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,expression_RNA_Seq,J000106541,xenograft
DFAM-61345-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_TEX_DFCI,J000106569,xenograft
DFAM-61345-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,mutation_Other:_DFCI_RHP20,J000106569,xenograft
DFAM-61345-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,expression_RNA_Seq,J000106569,xenograft
DFAM-61345-V1,mutation_TEX_DFCI,mut,JAX,mutation,TEX_DFCI,,expression_stRNA_Seq,J000106569,xenograft
DFAM-61345-V1,mutation_Other:_DFCI_RHP20,mut,JAX,mutation,Other:_DFCI_RHP20,,mutation_TEX_DFCI,J000106569,xenograft
DFAM-61345-V1,mutation_Other:_DFCI_RHP20,mut,JAX,mutation,Other:_DFCI_RHP20,,mutation_Other:_DFCI_RHP20,J000106569,xenograft
DFAM-61345-V1,mutation_Other:_DFCI_RHP20,mut,JAX,mutation,Other:_DFCI_RHP20,,expression_RNA_Seq,J000106569,xenograft
DFAM-61345-V1,mutation_Other:_DFCI_RHP20,mut,JAX,mutation,Other:_DFCI_RHP20,,expression_stRNA_Seq,J000106569,xenograft
LG1011PE1607P0000P1004P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00214,xenograft
LG1011PE1607P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00214,xenograft
LG1011PE1607P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00214,xenograft
LG1186F1901P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00228,xenograft
LG1186F1901P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00228,xenograft
LG1186F1901P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00228,xenograft
LG0807F1297P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Other:_FISH,TM00204,xenograft
LG0807F1297P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00204,xenograft
LG0807F1297P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00204,xenograft
LG0807F1297P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hg10st,TM00204,xenograft
LG0807F1297P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Other:_FISH,TM00204,xenograft
LG0807F1297P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00204,xenograft
LG0807F1297P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00204,xenograft
LG0807F1297P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hg10st,TM00204,xenograft
LG0807F1297P0,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,mutation_Other:_FISH,TM00204,xenograft
LG0807F1297P0,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,mutation_CTP,TM00204,xenograft
LG0807F1297P0,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,mutation_Truseq_JAX,TM00204,xenograft
LG0807F1297P0,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,expression_hg10st,TM00204,xenograft
J000102432,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000100646,xenograft
J000102432,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000100646,xenograft
J000102435,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000100646,xenograft
J000102435,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000100646,xenograft
J000103693,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000100646,xenograft
J000103693,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000100646,xenograft
TM01442F1245P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01442,xenograft
TM01442F1245P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01442,xenograft
TM01442F1243P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01442,xenograft
TM01442F1243P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01442,xenograft
TM01442F1243P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01442,xenograft
TM01278F722P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01278,xenograft
TM01278F722P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01278,xenograft
TM01278F722P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01278,xenograft
TM01244F584P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Other:_ddPCR,TM01244,xenograft
TM01244F584P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01244,xenograft
TM01244F584P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01244,xenograft
TM01244F585P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01244,xenograft
TM01244F585P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Other:_ddPCR,TM01244,xenograft
TM01244F585P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01244,xenograft
TM01244F585P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01244,xenograft
TM01244F584P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01244,xenograft
TM01244F584P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_CTP,TM01244,xenograft
TM01244F584P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,expression_RNA_Seq,TM01244,xenograft
TM01244F585P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_CTP,TM01244,xenograft
TM01244F585P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01244,xenograft
TM01244F585P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,copy_number_alteration_SNP,TM01244,xenograft
TM01244F585P0,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,expression_RNA_Seq,TM01244,xenograft
J000093248,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000077960,xenograft
SGJ77960F004P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,J000077960,xenograft
J000108730,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,J000077960,xenograft
LG0703F948P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00199,xenograft
LG0703F948P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00199,xenograft
LG0703F948P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00199,xenograft
LG0703F948P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hg10st,TM00199,xenograft
LG0703F940P0,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,mutation_Other:_FISH,TM00199,xenograft
LG0703F940P1,mutation_Other:_FISH,mut,JAX,mutation,Other:_FISH,,mutation_Other:_FISH,TM00199,xenograft
LG0703F940P0001P1,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00199,xenograft
LG0703F940P0001P1,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00199,xenograft
