model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
CRC1315PR,IRCC-CRC,PDX,,82,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1304PR,IRCC-CRC,PDX,,74,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1681LM,IRCC-CRC,PDX,,76,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1357PR,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1354PR,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Primary,Rectum,Female,Not provided,PDX
CRC1168PR,IRCC-CRC,PDX,,54,Colorectal Carcinoma,Primary,Sigmoid Colon,Female,Not provided,PDX
CRC1334PR,IRCC-CRC,PDX,,69,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1343PR,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Primary,Left Colon,Female,Not provided,PDX
CRC1337LM,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1340PR,IRCC-CRC,PDX,,38,Colorectal Carcinoma,Primary,Rectum,Female,Not provided,PDX
CRC1605LM,IRCC-CRC,PDX,,54,Colorectal Carcinoma,Metastatic,Hepatic Flexure of Colon,Male,Not provided,PDX
CRC1413PR,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Primary,Splenic Flexure of Colon,Female,Not provided,PDX
CRC1430LM,IRCC-CRC,PDX,,60,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1442PR,IRCC-CRC,PDX,,73,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1435PR,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1436PR,IRCC-CRC,PDX,,64,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1331LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Female,Not provided,PDX
CRC1451LM,IRCC-CRC,PDX,,44,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1420PR,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Primary,Right Colon,Female,Not provided,PDX
CRC1387PR,IRCC-CRC,PDX,,81,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1387LM,IRCC-CRC,PDX,,81,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1390LM,IRCC-CRC,PDX,,49,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1490PR,IRCC-CRC,PDX,,75,Colorectal Carcinoma,Primary,Right Colon,Male,Not provided,PDX
CRC1403PR,IRCC-CRC,PDX,,87,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1487PR,IRCC-CRC,PDX,,53,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC0580LM,IRCC-CRC,PDX,,65,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1598LM,IRCC-CRC,PDX,,57,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1414PR,IRCC-CRC,PDX,,83,Colorectal Carcinoma,Primary,Hepatic Flexure of Colon,Female,Not provided,PDX
CRC1391PR,IRCC-CRC,PDX,,65,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1486PR,IRCC-CRC,PDX,,52,Colorectal Carcinoma,Primary,Right Colon,Male,Not provided,PDX
CRC1486LM,IRCC-CRC,PDX,,52,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC1448LM,IRCC-CRC,PDX,,40,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1461PR,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1458LM,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Metastatic,Hepatic Flexure of Colon,Male,Not provided,PDX
CRC1460LM,IRCC-CRC,PDX,,74,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1473PR,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Primary,Hepatic Flexure of Colon,Male,Not provided,PDX
CRC1473LM,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Metastatic,Hepatic Flexure of Colon,Male,Not provided,PDX
CRC1472LM,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1431PR,IRCC-CRC,PDX,,76,Colorectal Carcinoma,Primary,Rectum,Female,Not provided,PDX
CRC1634LM,IRCC-CRC,PDX,,61,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1483PR,IRCC-CRC,PDX,,50,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1485PR,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1200PR,IRCC-CRC,PDX,,72,Colorectal Carcinoma,Primary,Transverse Colon,Female,Not provided,PDX
CRC1568LM,IRCC-CRC,PDX,,65,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1493PR,IRCC-CRC,PDX,,69,Colorectal Carcinoma,Primary,Right Colon,Male,Not provided,PDX
CRC1492PR,IRCC-CRC,PDX,,50,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1502LM,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1524PR,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Primary,Caecum,Male,Not provided,PDX
CRC1522LM,IRCC-CRC,PDX,,29,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1508PR,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC1516PR,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1521PR,IRCC-CRC,PDX,,69,Colorectal Carcinoma,Primary,Caecum,Male,Not provided,PDX
CRC1520PR,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1519LM,IRCC-CRC,PDX,,50,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1504PR,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Primary,Right Colon,Male,Not provided,PDX
CRC1575LM,IRCC-CRC,PDX,,78,Colorectal Carcinoma,Metastatic,Caecum,Female,Not provided,PDX
CRC1529PR,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Primary,Hepatic Flexure of Colon,Male,Not provided,PDX
CRC1561LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Male,Not provided,PDX
CRC1247PR,IRCC-CRC,PDX,,57,Colorectal Carcinoma,Primary,Splenic Flexure of Colon,Male,Not provided,PDX
CRC1563LM,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1562LM,IRCC-CRC,PDX,,59,Colorectal Carcinoma,Metastatic,Left Colon,Female,Not provided,PDX
CRC1566LM,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC1599LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC1579LM,IRCC-CRC,PDX,,52,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1586LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,Colon,Female,Not provided,PDX
CRC1628LM,IRCC-CRC,PDX,,57,Colorectal Carcinoma,Metastatic,Caecum,Male,Not provided,PDX
CRC1309PR,IRCC-CRC,PDX,,75,Colorectal Carcinoma,Primary,Right Colon,Female,Not provided,PDX
CRC1629LM,IRCC-CRC,PDX,,81,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1673LM,IRCC-CRC,PDX,,59,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1606LM,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Male,Not provided,PDX
CRC1621LM,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1624LM,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Metastatic,Caecum,Male,Not provided,PDX
CRC1620LM,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1650LM,IRCC-CRC,PDX,,83,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1648LM,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Female,Not provided,PDX
CRC1317PR,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Primary,Sigmoid Colon,Male,Not provided,PDX
CRC1675LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0050LM,IRCC-CRC,PDX,PMID: 28561063,67,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Female,Not provided,PDX
CRC0050PR,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Primary,Splenic Flexure of Colon,Female,Not provided,PDX
CRC0051LM,IRCC-CRC,PDX,PMID: 28561063,55,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0053LM,IRCC-CRC,PDX,PMID: 28561063,63,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0053PR,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Primary,Sigmoid Colon,Female,Not provided,PDX
CRC0054LM,IRCC-CRC,PDX,PMID: 28561063,79,Colorectal Carcinoma,Metastatic,Left Colon,Female,Not provided,PDX
CRC0055LM,IRCC-CRC,PDX,PMID: 28561063,58,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0242LM,IRCC-CRC,PDX,PMID: 28561063,48,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC0065LM,IRCC-CRC,PDX,PMID: 28561063,45,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0065PR,IRCC-CRC,PDX,,45,Colorectal Carcinoma,Primary,Rectum,Male,Not provided,PDX
CRC0243LM,IRCC-CRC,PDX,PMID: 28561063,69,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0070LM,IRCC-CRC,PDX,PMID: 28561063,56,Colorectal Carcinoma,Metastatic,Caecum,Female,Not provided,PDX
CRC0071PR,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Primary,Caecum,Male,Not provided,PDX
CRC0071LM,IRCC-CRC,PDX,PMID: 28561063,66,Colorectal Carcinoma,Metastatic,Caecum,Male,Not provided,PDX
CRC0106LM,IRCC-CRC,PDX,PMID: 28561063,60,Colorectal Carcinoma,Metastatic,Transverse Colon,Male,Not provided,PDX
CRC0094PR,IRCC-CRC,PDX,,52,Colorectal Carcinoma,Primary,Hepatic Flexure of Colon,Female,Not provided,PDX
CRC0094LM,IRCC-CRC,PDX,PMID: 28561063,52,Colorectal Carcinoma,Metastatic,Hepatic Flexure of Colon,Female,Not provided,PDX
CRC0079LM,IRCC-CRC,PDX,PMID: 28561063,45,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0080LM,IRCC-CRC,PDX,PMID: 28561063,53,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0081LM,IRCC-CRC,PDX,PMID: 28561063,62,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0082LM,IRCC-CRC,PDX,PMID: 28561063,80,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Male,Not provided,PDX
CRC0097LM,IRCC-CRC,PDX,PMID: 28561063,71,Colorectal Carcinoma,Metastatic,Left Colon,Female,Not provided,PDX
CRC0099LM,IRCC-CRC,PDX,PMID: 28561063,59,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0100LM,IRCC-CRC,PDX,PMID: 28561063,57,Colorectal Carcinoma,Metastatic,Right Colon,Female,Not provided,PDX
CRC0246LM,IRCC-CRC,PDX,PMID: 28561063,46,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC0101LM,IRCC-CRC,PDX,PMID: 28561063,47,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0116LM,IRCC-CRC,PDX,PMID: 28561063,62,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0252LM,IRCC-CRC,PDX,PMID: 28561063,64,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC0138LM,IRCC-CRC,PDX,PMID: 28561063,46,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC0135LM,IRCC-CRC,PDX,PMID: 28561063,68,Colorectal Carcinoma,Metastatic,Transverse Colon,Male,Not provided,PDX
CRC0143LM,IRCC-CRC,PDX,PMID: 28561063,59,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0144LM,IRCC-CRC,PDX,PMID: 28561063,59,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0147LM,IRCC-CRC,PDX,PMID: 28561063,55,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0151LM,IRCC-CRC,PDX,PMID: 28561063,59,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0196LM,IRCC-CRC,PDX,PMID: 28561063,67,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0238PR,IRCC-CRC,PDX,,51,Colorectal Carcinoma,Primary,Right Colon,Female,Not provided,PDX
CRC0239LM,IRCC-CRC,PDX,PMID: 28561063,75,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0257LM,IRCC-CRC,PDX,PMID: 28561063,69,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC0259PR,IRCC-CRC,PDX,,72,Colorectal Carcinoma,Primary,Ileocecal Valve,Female,Not provided,PDX
CRC0274LM,IRCC-CRC,PDX,,73,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC0276LM,IRCC-CRC,PDX,PMID: 28561063,73,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0277LM,IRCC-CRC,PDX,PMID: 28561063,73,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC0345LM,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0348LM,IRCC-CRC,PDX,PMID: 28561063,56,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0349LM,IRCC-CRC,PDX,PMID: 28561063,56,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0354LM,IRCC-CRC,PDX,PMID: 28561063,56,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0355LM,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0505LM,IRCC-CRC,PDX,PMID: 28561063,63,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0516LM,IRCC-CRC,PDX,PMID: 28561063,65,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0520LM,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0521LM,IRCC-CRC,PDX,,60,Colorectal Carcinoma,Metastatic,Left Colon,Female,Not provided,PDX
CRC0525LM,IRCC-CRC,PDX,PMID: 28561063,76,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0527LM,IRCC-CRC,PDX,PMID: 28561063,66,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC0554LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC0578LM,IRCC-CRC,PDX,,48,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0555LM,IRCC-CRC,PDX,,45,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0558LM,IRCC-CRC,PDX,,74,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0559LM,IRCC-CRC,PDX,PMID: 28561063,58,Colorectal Carcinoma,Metastatic,Colon,Male,Not provided,PDX
CRC0568LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0569LM,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0572LM,IRCC-CRC,PDX,,52,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0581LM,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0594LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0598LM,IRCC-CRC,PDX,PMID: 28561063,63,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0609LM,IRCC-CRC,PDX,,75,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0610LM,IRCC-CRC,PDX,,44,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0618LM,IRCC-CRC,PDX,,73,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC0625LM,IRCC-CRC,PDX,,61,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0626LM,IRCC-CRC,PDX,,61,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0670LM,IRCC-CRC,PDX,,46,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0680LM,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0692LM,IRCC-CRC,PDX,,33,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0706LM,IRCC-CRC,PDX,,45,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0705LM,IRCC-CRC,PDX,,51,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0717LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0721LM,IRCC-CRC,PDX,,61,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0730LM,IRCC-CRC,PDX,,60,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC0731LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC0741LM,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0743LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,Splenic Flexure of Colon,Female,Not provided,PDX
CRC1360LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1355LM,IRCC-CRC,PDX,,82,Colorectal Carcinoma,Metastatic,Right Colon,Female,Not provided,PDX
CRC1336LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1306LM,IRCC-CRC,PDX,,50,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC0783LM,IRCC-CRC,PDX,,80,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1303LM,IRCC-CRC,PDX,,65,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1321LM,IRCC-CRC,PDX,,47,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1326LM,IRCC-CRC,PDX,,44,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1329LM,IRCC-CRC,PDX,,73,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1367LM,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1318LM,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Metastatic,Right Colon,Male,Not provided,PDX
CRC1307LM,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1314LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1313LM,IRCC-CRC,PDX,,65,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1368LM,IRCC-CRC,PDX,,80,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1369LM,IRCC-CRC,PDX,,79,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC0753LM,IRCC-CRC,PDX,,67,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0729LM,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0771LM,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0773LM,IRCC-CRC,PDX,,57,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1067LM,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1071LM,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1072LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1075LM,IRCC-CRC,PDX,,37,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1078LM,IRCC-CRC,PDX,,61,Colorectal Carcinoma,Metastatic,Rectum,Female,Not provided,PDX
CRC1084LM,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1083LM,IRCC-CRC,PDX,,68,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1264LM,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1446LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1090LM,IRCC-CRC,PDX,,70,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1139LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1145LM,IRCC-CRC,PDX,,81,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1147LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1146LM,IRCC-CRC,PDX,,54,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1157LM,IRCC-CRC,PDX,,71,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1162LM,IRCC-CRC,PDX,,46,Colorectal Carcinoma,Metastatic,Caecum,Male,Not provided,PDX
CRC1261LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1408LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1272LM,IRCC-CRC,PDX,,63,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1277LM,IRCC-CRC,PDX,,54,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1278LM,IRCC-CRC,PDX,,57,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1281LM,IRCC-CRC,PDX,,58,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC1353LM,IRCC-CRC,PDX,,48,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Female,Not provided,PDX
CRC1342LM,IRCC-CRC,PDX,,48,Colorectal Carcinoma,Metastatic,Rectum,Male,Not provided,PDX
CRC1344LM,IRCC-CRC,PDX,,77,Colorectal Carcinoma,Metastatic,Caecum,Female,Not provided,PDX
CRC1376LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC0778LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1359LM,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
CRC1399LM,IRCC-CRC,PDX,,56,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1379LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1412LM,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1445LM,IRCC-CRC,PDX,,69,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1449LM,IRCC-CRC,PDX,,60,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1464LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1474LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1477LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1500LM,IRCC-CRC,PDX,,66,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1501LM,IRCC-CRC,PDX,,42,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1530LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Female,Not provided,PDX
CRC1589LM,IRCC-CRC,PDX,,55,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1581LM,IRCC-CRC,PDX,,62,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1587LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1588LM,IRCC-CRC,PDX,,64,Colorectal Carcinoma,Metastatic,Left Colon,Male,Not provided,PDX
CRC1709LM,IRCC-CRC,PDX,,Not Provided,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC1729LM,IRCC-CRC,PDX,,69,Colorectal Carcinoma,Metastatic,large intestine,Male,Not provided,PDX
CRC0440LM,IRCC-CRC,PDX,PMID: 28561063,69,Colorectal Carcinoma,Metastatic,Sigmoid Colon,Male,Not provided,PDX
